x,y,z,u,v,w
12,4,8,17.3302,7.51694,0.0580531
13,4,8,17.2374,7.53464,0.0351761
14,4,8,17.1417,7.55437,0.0126804
15,4,8,17.0374,7.57498,-0.0108013
16,4,8,16.9176,7.59424,-0.0362124
17,4,8,16.7757,7.60956,-0.0631673
18,4,8,16.3869,7.61242,-0.118757
19,4,8,16.12,7.59071,-0.144307
20,4,8,15.7927,7.54507,-0.166273
21,4,8,15.3742,7.46629,-0.182052
22,4,8,14.9005,7.35024,-0.182774
23,4,8,14.1902,7.15328,-0.176581
24,4,8,13.6409,6.95013,-0.135227
25,4,8,12.019,6.29885,-0.109713
-25,5,8,10.8069,9.29684,0.694553
-24,5,8,11.6254,7.38339,1.71648
-23,5,8,13.1002,6.26484,2.41924
-22,5,8,14.7189,5.9564,2.78415
-21,5,8,15.9923,6.13693,2.87162
-20,5,8,16.8434,6.47025,2.81434
-19,5,8,17.3778,6.86336,2.66628
-18,5,8,17.6625,7.24143,2.47807
-17,5,8,17.761,7.52808,2.30605
-16,5,8,17.6873,7.81829,2.06682
-15,5,8,17.6002,7.85534,2.00432
-14,5,8,17.507,7.838,1.99114
-13,5,8,17.4352,7.76618,2.03952
-12,5,8,17.4255,7.65572,2.13725
-11,5,8,17.5131,7.53487,2.27035
-10,5,8,17.7102,7.40766,2.35988
-9,5,8,17.9954,7.30517,2.38505
-8,5,8,18.5374,7.23558,2.0595
-7,5,8,18.6615,7.27744,1.77277
-6,5,8,18.7003,7.33745,1.55128
-5,5,8,18.7114,7.39221,1.40808
-4,5,8,18.7236,7.43759,1.3108
-3,5,8,18.7403,7.48218,1.23652
-2,5,8,18.7567,7.52771,1.17481
-1,5,8,18.7677,7.57503,1.11937
0,5,8,18.7707,7.62122,1.06168
1,5,8,18.7451,7.68091,0.928683
2,5,8,18.7131,7.69461,0.845538
3,5,8,18.661,7.6991,0.748917
4,5,8,18.5833,7.70424,0.645992
5,5,8,18.4859,7.70061,0.553279
6,5,8,18.3743,7.69213,0.465857
7,5,8,18.2497,7.68128,0.385882
8,5,8,17.9833,7.6544,0.256144
9,5,8,17.8562,7.64113,0.207617
10,5,8,17.7403,7.63061,0.169158
11,5,8,17.6353,7.62498,0.138188
12,5,8,17.5402,7.62601,0.112393
13,5,8,17.4492,7.63407,0.0889897
14,5,8,17.3569,7.64854,0.0663456
15,5,8,17.2576,7.66833,0.0427702
16,5,8,17.1454,7.69083,0.0171842
17,5,8,17.0141,7.71272,-0.00945984
18,5,8,16.6752,7.74387,-0.0644936
19,5,8,16.4571,7.7464,-0.0915684
20,5,8,16.2033,7.73473,-0.116638
21,5,8,15.8883,7.70257,-0.139666
22,5,8,15.5583,7.65042,-0.152908
23,5,8,15.0226,7.53435,-0.167245
24,5,8,14.714,7.45837,-0.153616
25,5,8,13.5811,7.04939,-0.156376
-25,6,8,10.9404,8.8721,1.06109
-24,6,8,12.2371,6.55557,2.50844
-23,6,8,14.491,5.43187,3.40216
-22,6,8,16.6451,5.64625,3.68366
-21,6,8,18.0593,6.43326,3.69466
-20,6,8,18.8866,7.22845,3.61698
-19,6,8,19.3346,7.91681,3.40283
-18,6,8,19.4317,8.42597,3.1199
-17,6,8,19.3056,8.75712,2.85345
-16,6,8,18.823,8.95895,2.47384
-15,6,8,18.5565,8.93939,2.36014
-14,6,8,18.3,8.87386,2.31795
-13,6,8,18.0949,8.76618,2.36587
-12,6,8,18.0024,8.63768,2.48059
-11,6,8,18.0322,8.54138,2.60335
-10,6,8,18.203,8.46186,2.74466
-9,6,8,18.4995,8.39065,2.81543
-8,6,8,19.2086,8.19944,2.50305
-7,6,8,19.3721,8.06393,2.17614
-6,6,8,19.3876,7.97758,1.88635
-5,6,8,19.354,7.95489,1.67149
-4,6,8,19.3368,7.97079,1.53453
-3,6,8,19.3483,8.0057,1.43146
-2,6,8,19.3622,8.05418,1.33301
-1,6,8,19.3609,8.10291,1.23939
0,6,8,19.3284,8.13819,1.1487
1,6,8,19.1897,8.14913,0.989228
2,6,8,19.1015,8.13268,0.90842
3,6,8,19.006,8.10859,0.822537
4,6,8,18.8872,8.08256,0.716076
5,6,8,18.7609,8.05492,0.622789
6,6,8,18.632,8.01999,0.536639
7,6,8,18.4964,7.97969,0.456655
8,6,8,18.2116,7.88717,0.323875
9,6,8,18.0761,7.8411,0.273453
10,6,8,17.9541,7.80033,0.23354
11,6,8,17.8463,7.76971,0.20138
12,6,8,17.7517,7.75317,0.174345
13,6,8,17.6631,7.75078,0.149135
14,6,8,17.5746,7.76027,0.124588
15,6,8,17.4825,7.78046,0.0997471
16,6,8,17.3736,7.80854,0.071463
17,6,8,17.2445,7.8388,0.0424499
18,6,8,16.9181,7.889,-0.0138337
19,6,8,16.7167,7.90218,-0.0413098
20,6,8,16.4935,7.90453,-0.0673621
21,6,8,16.2248,7.89223,-0.0930778
22,6,8,15.9676,7.87031,-0.111293
23,6,8,15.5451,7.79644,-0.136072
24,6,8,15.3299,7.76063,-0.138062
25,6,8,14.5366,7.50408,-0.159929
-25,7,8,11.2283,7.85801,1.86177
-24,7,8,13.3354,4.92817,3.77761
-23,7,8,17.053,4.17065,4.9154
-22,7,8,20.2465,5.28149,4.73341
-21,7,8,21.684,6.88689,4.11924
-20,7,8,22.0623,8.03901,3.68751
-19,7,8,22.0352,9.13691,3.20212
-18,7,8,21.7244,9.75798,2.85865
-17,7,8,21.3171,10.0721,2.67128
-16,7,8,20.4422,10.263,2.54033
-15,7,8,20.0422,10.2626,2.49735
-14,7,8,19.6328,10.2116,2.49229
-13,7,8,19.2494,10.0722,2.55146
-12,7,8,19.0418,9.86791,2.65723
-11,7,8,19.008,9.74312,2.69051
-10,7,8,19.1083,9.64619,2.74563
-9,7,8,19.3037,9.57564,2.70686
-8,7,8,19.8103,9.35381,2.49195
-7,7,8,19.981,9.08691,2.34722
-6,7,8,19.9938,8.80644,2.15133
-5,7,8,19.9197,8.5842,1.92362
-4,7,8,19.8529,8.47982,1.73165
-3,7,8,19.829,8.47056,1.57838
-2,7,8,19.8291,8.51207,1.45406
-1,7,8,19.8406,8.58907,1.34032
0,7,8,19.8347,8.67728,1.21813
1,7,8,19.7171,8.74006,1.03057
2,7,8,19.6056,8.70672,0.943507
3,7,8,19.4661,8.64167,0.860257
4,7,8,19.2976,8.5601,0.766345
5,7,8,19.1093,8.48126,0.674753
6,7,8,18.9273,8.4042,0.593434
7,7,8,18.7529,8.32657,0.517426
8,7,8,18.4255,8.16132,0.39137
9,7,8,18.2808,8.07617,0.343727
10,7,8,18.1574,7.99799,0.307352
11,7,8,18.0529,7.93523,0.277689
12,7,8,17.9667,7.89742,0.25163
13,7,8,17.8858,7.88345,0.224284
14,7,8,17.8049,7.88887,0.196602
15,7,8,17.72,7.91111,0.166816
16,7,8,17.6132,7.94544,0.130804
17,7,8,17.4851,7.98685,0.0955051
18,7,8,17.1532,8.05863,0.0331305
19,7,8,16.949,8.08011,0.00432004
20,7,8,16.7322,8.08896,-0.0217004
21,7,8,16.4774,8.08215,-0.0484137
22,7,8,16.2448,8.06782,-0.0687337
23,7,8,15.8871,8.01177,-0.0968576
24,7,8,15.6983,7.98069,-0.106855
25,7,8,15.0984,7.80218,-0.137817
-25,8,8,11.7747,7.38513,2.91112
-24,8,8,21.5724,-1.07685,17.1963
-23,8,8,24.0519,2.9018,8.50136
-22,8,8,28.419,6.05681,7.74038
-21,8,8,29.7644,8.94594,6.52327
-20,8,8,29.761,10.7713,5.2509
-19,8,8,28.9832,11.5971,3.94615
-18,8,8,27.5783,11.963,2.82672
-17,8,8,25.9817,11.8744,2.17133
-16,8,8,23.3483,11.3642,1.96988
-15,8,8,22.3942,11.265,2.02485
-14,8,8,21.5629,11.2311,2.06936
-13,8,8,20.8035,11.0946,2.23098
-12,8,8,20.4091,10.8517,2.45589
-11,8,8,20.324,10.6936,2.51433
-10,8,8,20.3267,10.596,2.53156
-9,8,8,20.3764,10.4894,2.45155
-8,8,8,20.4983,10.2129,2.16207
-7,8,8,20.5963,10.0278,2.08369
-6,8,8,20.6731,9.79396,2.06464
-5,8,8,20.6223,9.47617,2.03344
-4,8,8,20.5081,9.18083,1.92968
-3,8,8,20.4061,9.02195,1.75916
-2,8,8,20.3221,8.96633,1.56612
-1,8,8,20.2501,8.98463,1.36901
0,8,8,20.1728,9.05249,1.18161
1,8,8,20.0208,9.19208,0.958173
2,8,8,19.9519,9.2199,0.889448
3,8,8,19.862,9.20981,0.823208
4,8,8,19.7302,9.14816,0.751621
5,8,8,19.5297,9.03232,0.673739
6,8,8,19.3101,8.90277,0.604421
7,8,8,19.0851,8.7654,0.542542
8,8,8,18.6563,8.48284,0.447177
9,8,8,18.4827,8.34558,0.41473
10,8,8,18.3506,8.22134,0.39268
11,8,8,18.2518,8.11966,0.373321
12,8,8,18.1832,8.05899,0.351761
13,8,8,18.1205,8.03447,0.322466
14,8,8,18.0529,8.03664,0.289329
15,8,8,17.9781,8.06289,0.251443
16,8,8,17.8756,8.10664,0.204059
17,8,8,17.7425,8.16019,0.157077
18,8,8,17.3902,8.25608,0.078046
19,8,8,17.1766,8.28744,0.0459569
20,8,8,17.1624,8.54551,0.0501191
21,8,8,16.8902,8.54368,0.023916
22,8,8,16.6448,8.52571,0.00384427
23,8,8,16.3207,8.46908,-0.0215505
24,8,8,16.1229,8.41864,-0.0352616
25,8,8,15.6432,8.25938,-0.0689504
-25,9,8,14.943,0.824862,19.9932
-24,9,8,18.4785,-6.78089,22.1045
-23,9,8,17.7944,5.11504,9.68243
-22,9,8,10.999,1.4053,-0.565565
-21,9,8,9.37631,0.933116,-3.01135
-20,9,8,12.7496,5.57523,-2.93057
-19,9,8,22.4912,12.6445,-1.57853
-18,9,8,26.6791,14.3918,0.00245815
-17,9,8,26.3277,13.8224,0.589456
-16,9,8,26.0738,13.3508,1.40556
-15,9,8,25.985,12.8683,1.6396
-14,9,8,25.7796,12.8636,1.38826
-13,9,8,25.2319,12.5145,1.53944
-12,9,8,24.7286,11.9705,1.96027
-11,9,8,24.7005,11.7041,2.19807
-10,9,8,24.6394,11.5825,2.20483
-9,9,8,24.3763,11.447,2.10166
-8,9,8,23.4334,11.1409,1.79642
-7,9,8,22.9605,10.9543,1.72442
-6,9,8,22.6266,10.7862,1.75031
-5,9,8,22.507,10.64,1.84983
-4,9,8,22.4436,10.5038,1.93426
-3,9,8,22.3768,10.4221,1.86525
-2,9,8,22.2557,10.299,1.77453
-1,9,8,21.995,10.1545,1.63353
0,9,8,21.6074,9.97308,1.43032
1,9,8,20.7982,9.70213,0.946846
2,9,8,20.5074,9.66802,0.734775
3,9,8,20.278,9.67797,0.577877
4,9,8,20.0972,9.71046,0.478599
5,9,8,19.9333,9.72102,0.430016
6,9,8,19.763,9.71435,0.404368
7,9,8,19.5834,9.65963,0.403598
8,9,8,19.1711,9.34579,0.473471
9,9,8,18.9768,9.09896,0.547734
10,9,8,18.829,8.82665,0.637138
11,9,8,18.7509,8.60158,0.701204
12,9,8,18.7223,8.47246,0.710723
13,9,8,18.6943,8.42615,0.672931
14,9,8,18.6573,8.41714,0.615495
15,9,8,18.6067,8.44831,0.539038
16,9,8,18.5126,8.51583,0.434589
17,9,8,18.3647,8.60352,0.331596
18,9,8,17.9274,8.7571,0.174417
19,9,8,17.6634,8.80323,0.122149
20,9,8,17.3879,8.82548,0.0823412
21,9,8,17.0869,8.82563,0.0505901
22,9,8,16.8132,8.80224,0.0275334
23,9,8,16.4732,8.74088,0.00301392
24,9,8,16.2605,8.68215,-0.00932252
25,9,8,15.7799,8.50582,-0.0378968
-25,10,8,13.7367,3.87099,26.8358
-24,10,8,16.4668,-7.4096,28.4751
-23,10,8,-4.41368,-5.31652,-4.71319
-22,10,8,-1.50444,-5.33642,-4.45727
-21,10,8,0.257909,-2.72361,-3.34817
-20,10,8,6.13224,1.41996,-3.25861
-19,10,8,13.3657,6.19272,-3.30528
-18,10,8,22.5772,13.2765,-1.39328
-17,10,8,24.3873,13.745,-0.0866086
-16,10,8,24.8754,13.3289,0.902416
-15,10,8,25.222,13.0038,1.26868
-14,10,8,25.2896,12.7614,1.44742
-13,10,8,24.0892,12.0417,1.07103
-12,10,8,23.5132,11.2343,2.35357
-11,10,8,24.0691,10.8809,2.38087
-10,10,8,24.6632,10.9479,2.29751
-9,10,8,25.326,11.1477,2.16888
-8,10,8,25.3176,11.2422,1.94188
-7,10,8,25.1392,11.1257,1.94871
-6,10,8,24.9056,11.0807,1.97013
-5,10,8,24.6566,11.1033,2.01963
-4,10,8,24.3859,11.093,1.98224
-3,10,8,24.0873,11.0435,1.82507
-2,10,8,23.8634,10.959,1.69304
-1,10,8,23.4697,10.8347,1.55704
0,10,8,22.955,10.6545,1.41759
1,10,8,21.8214,10.2306,1.20511
2,10,8,21.295,10.0414,1.02234
3,10,8,20.8434,9.91597,0.804135
4,10,8,20.4698,9.85744,0.583797
5,10,8,20.1657,9.83977,0.41612
6,10,8,19.9009,9.83825,0.31657
7,10,8,19.6666,9.82477,0.285623
8,10,8,19.2137,9.6122,0.435365
9,10,8,19.05,9.36814,0.61862
10,10,8,18.9871,9.12712,0.843663
11,10,8,19.0142,8.92883,1.02566
12,10,8,19.0733,8.79671,1.06763
13,10,8,19.0799,8.76172,1.00208
14,10,8,19.0643,8.73208,0.881845
15,10,8,19.021,8.74305,0.741005
16,10,8,18.9187,8.80486,0.578837
17,10,8,18.7452,8.89775,0.427379
18,10,8,18.2316,9.07207,0.21112
19,10,8,17.9331,9.13008,0.147902
20,10,8,17.6248,9.15933,0.10529
21,10,8,17.2919,9.15721,0.0708941
22,10,8,16.9808,9.12848,0.0449396
23,10,8,16.6097,9.05553,0.0198237
24,10,8,16.3709,8.98365,0.00706711
25,10,8,15.8694,8.78334,-0.0161178
-25,11,8,12.9392,9.03102,31.3837
-24,11,8,12.5947,0.948646,25.6915
-23,11,8,-7.50659,-5.32647,-0.323694
-22,11,8,-4.99894,-5.40599,3.87568
-21,11,8,-4.78693,-3.64736,1.08826
-20,11,8,-1.75916,-3.13869,-1.75459
-19,11,8,3.64368,2.00923,-3.24086
-18,11,8,14.1149,9.9061,-1.41052
-17,11,8,19.2066,11.2093,-0.219303
-16,11,8,22.3806,11.9614,0.583038
-15,11,8,24.8009,12.6905,0.712671
-14,11,8,24.9044,13.2055,1.01689
-13,11,8,22.7374,12.7752,1.19631
-12,11,8,19.3998,11.402,3.02258
-11,11,8,16.7382,9.24021,4.88018
-10,11,8,16.3132,8.65359,5.55969
-9,11,8,21.5582,9.35975,4.13655
-8,11,8,21.6669,10.4722,2.98535
-7,11,8,24.2394,10.8,2.28524
-6,11,8,25.0552,10.8766,2.12098
-5,11,8,25.6437,11.1811,2.01829
-4,11,8,25.844,11.3097,1.95984
-3,11,8,25.9177,11.3647,1.85473
-2,11,8,25.8248,11.4251,1.73078
-1,11,8,25.4864,11.4304,1.57588
0,11,8,24.9511,11.3462,1.39443
1,11,8,23.5336,10.9817,1.19232
2,11,8,22.7716,10.7248,1.12894
3,11,8,22.0479,10.4784,1.0508
4,11,8,21.3791,10.2638,0.92363
5,11,8,20.8059,10.1008,0.742212
6,11,8,20.3028,10.0044,0.550835
7,11,8,19.8792,9.95881,0.409404
8,11,8,19.2021,9.78431,0.523259
9,11,8,19.0377,9.55536,0.853338
10,11,8,19.0669,9.3797,1.31408
11,11,8,19.2116,9.27407,1.62345
12,11,8,19.3722,9.18746,1.66389
13,11,8,19.4815,9.13003,1.63121
14,11,8,19.5846,9.10097,1.4832
15,11,8,19.6287,9.12992,1.23574
16,11,8,19.5505,9.2104,0.917802
17,11,8,19.3255,9.30929,0.631712
18,11,8,18.6288,9.44657,0.268105
19,11,8,18.242,9.49547,0.165886
20,11,8,17.8732,9.52554,0.105295
21,11,8,17.4918,9.5246,0.0637157
22,11,8,17.1416,9.49721,0.0372893
23,11,8,16.7288,9.41668,0.0148707
24,11,8,16.4605,9.33198,0.00506077
25,11,8,15.9112,9.09891,-0.00871897
-25,12,8,12.203,16.0144,13.8996
-24,12,8,16.3191,2.4617,31.1882
-23,12,8,-6.50048,-2.88729,-1.18321
-22,12,8,-1.96086,-8.71289,6.79831
-21,12,8,-3.29266,-5.67565,4.03041
-20,12,8,-3.37301,-4.14677,-0.52731
-19,12,8,-1.61939,1.62279,-2.99128
-18,12,8,-3.04727,5.30737,-0.273093
-17,12,8,7.27537,4.18286,0.255395
-16,12,8,13.1214,4.52393,0.32158
-15,12,8,20.7903,7.41847,0.472951
-14,12,8,23.2014,12.642,0.650399
-13,12,8,22.9981,12.6151,0.61977
-12,12,8,22.8207,12.9251,1.0134
-11,12,8,21.3231,13.1809,1.15604
-10,12,8,16.57,11.9858,1.33995
-9,12,8,8.3649,6.84852,2.31772
-8,12,8,18.4361,11.8582,3.28236
-7,12,8,15.4198,7.68629,4.69679
-6,12,8,19.7271,8.71975,4.16223
-5,12,8,22.1685,10.3403,2.99636
-4,12,8,23.9227,10.8194,2.61412
-3,12,8,25.2926,11.1227,2.34599
-2,12,8,25.9824,11.2957,2.03731
-1,12,8,26.2831,11.4178,1.71943
0,12,8,26.1921,11.4652,1.51884
1,12,8,25.4919,11.4788,1.2808
2,12,8,24.85,11.4111,1.18758
3,12,8,24.0239,11.2843,1.09723
4,12,8,23.1002,11.067,1.03269
5,12,8,22.1544,10.7857,0.979975
6,12,8,21.3196,10.534,0.913556
7,12,8,20.5001,10.3365,0.801983
8,12,8,19.8166,10.214,0.776662
9,12,8,18.9616,9.94543,1.80719
10,12,8,18.9849,9.68242,2.15239
11,12,8,19.283,9.93195,2.66587
12,12,8,19.5167,9.88223,2.91077
13,12,8,19.3443,10.0142,2.1281
14,12,8,19.4924,9.56136,1.94543
15,12,8,19.7855,9.53478,1.69781
16,12,8,19.9794,9.67848,1.32582
17,12,8,19.9358,9.83723,0.928121
18,12,8,19.2749,10.0353,0.384821
19,12,8,18.7854,10.0397,0.231547
20,12,8,18.2839,10.0187,0.137535
21,12,8,17.7731,9.97312,0.0691403
22,12,8,17.3331,9.91326,0.0235965
23,12,8,16.84,9.8138,-0.0107754
24,12,8,16.5304,9.71764,-0.022286
25,12,8,15.9146,9.45184,-0.0238209
-25,13,8,11.4797,10.2984,-3.40309
-24,13,8,15.2422,6.25296,0.415776
-23,13,8,10.8153,0.0864868,-0.387769
-22,13,8,7.46863,-4.78297,2.80767
-21,13,8,0.795452,-6.98022,6.6846
-20,13,8,-3.98807,-1.47421,1.81766
-19,13,8,-4.96026,3.38521,-0.741116
-18,13,8,13.8196,10.25,-1.96106
-17,13,8,18.5051,13.6572,-0.430252
-16,13,8,20.1002,14.8349,1.39356
-15,13,8,-4.36862,-4.24975,2.02696
-14,13,8,1.68675,3.83099,1.58411
-13,13,8,9.07923,5.52695,0.79608
-12,13,8,17.5302,5.65557,0.346051
-11,13,8,23.0414,12.9706,0.91751
-10,13,8,21.9263,12.7572,0.822483
-9,13,8,16.4109,9.51401,0.491761
-8,13,8,17.25,6.90758,-0.0433496
-7,13,8,8.36426,5.43342,1.91157
-6,13,8,8.57652,6.92079,4.04697
-5,13,8,8.13908,5.99268,5.04828
-4,13,8,12.7467,8.04185,5.94304
-3,13,8,18.615,9.99579,5.63626
-2,13,8,22.3202,10.4948,4.66435
-1,13,8,23.561,11.5238,3.23701
0,13,8,24.9376,11.4792,2.71957
1,13,8,26.1305,11.4371,1.88006
2,13,8,26.1579,11.424,1.59725
3,13,8,25.8798,11.5484,1.40254
4,13,8,25.353,11.6109,1.29181
5,13,8,24.5782,11.5651,1.2207
6,13,8,23.6162,11.444,1.17488
7,13,8,22.4597,11.2588,1.1161
8,13,8,21.1939,11.05,1.20291
9,13,8,19.5814,11.014,2.40733
10,13,8,19.5976,10.9504,1.65065
11,13,8,19.6046,11.4813,1.31535
12,13,8,19.1985,11.4871,1.89732
13,13,8,18.2269,10.2931,1.70597
14,13,8,18.4834,9.46989,2.0218
15,13,8,19.0922,9.46186,1.85447
16,13,8,19.5433,9.72064,1.45877
17,13,8,19.7952,10.0362,0.977111
18,13,8,19.6062,10.4865,0.435945
19,13,8,19.2842,10.6557,0.251945
20,13,8,18.8121,10.693,0.127795
21,13,8,18.2339,10.6199,0.0457119
22,13,8,17.6604,10.4834,-0.00975845
23,13,8,17.0187,10.3041,-0.0592369
24,13,8,16.6222,10.1607,-0.0752169
25,13,8,15.8984,9.84256,-0.0671127
-25,14,8,10.7675,8.25714,-0.775636
-24,14,8,13.2519,1.87477,-3.07088
-23,14,8,15.5854,-0.858741,-3.2055
-22,14,8,13.5863,-2.02134,-0.877938
-21,14,8,9.51845,-1.22332,3.90178
-20,14,8,-4.28079,0.920262,4.15618
-19,14,8,-4.08861,-0.392696,3.84747
-18,14,8,2.77865,0.858658,1.62179
-17,14,8,11.4774,10.636,-0.295381
-16,14,8,17.0345,13.9821,-0.520472
-15,14,8,19.9457,16.2429,-0.0899058
-14,14,8,20.5753,16.7598,0.309884
-13,14,8,20.5125,16.7618,0.615871
-12,14,8,20.3573,16.4499,1.15012
-11,14,8,1.64065,2.71421,2.01726
-10,14,8,7.44985,5.30004,1.65801
-9,14,8,15.6628,5.72038,0.558428
-8,14,8,17.25,4.81085,0.085045
-7,14,8,20.0261,5.22284,0.229162
-6,14,8,16.0654,8.49302,0.111121
-5,14,8,11.2848,7.55074,0.592604
-4,14,8,8.10161,6.23938,1.71215
-3,14,8,9.66258,6.80349,2.78631
-2,14,8,12.4005,8.2065,3.39077
-1,14,8,17.6197,9.7769,4.56878
0,14,8,20.9578,10.5694,4.63239
1,14,8,23.7944,11.1709,4.16268
2,14,8,24.4818,11.7832,3.07974
3,14,8,25.2979,11.8443,2.3689
4,14,8,25.2893,11.9188,1.98261
5,14,8,25.2888,11.9396,1.74977
6,14,8,25.0842,11.9894,1.53124
7,14,8,24.5983,12.1201,1.3794
8,14,8,23.7108,12.0998,1.3833
9,14,8,21.5808,12.3038,2.04685
10,14,8,20.9352,11.943,2.14757
11,14,8,19.9888,11.4727,1.87316
12,14,8,18.7179,11.2893,1.54679
13,14,8,17.1662,10.7965,1.84474
14,14,8,16.5533,9.72144,2.4569
15,14,8,17.1588,9.02231,2.31172
16,14,8,17.9652,9.11614,1.80995
17,14,8,18.697,9.47972,1.22604
18,14,8,19.3891,10.5945,0.388521
19,14,8,19.2873,10.9215,0.200916
20,14,8,19.0297,11.1906,0.0573832
21,14,8,18.58,11.2447,-0.0537714
22,14,8,18.0308,11.1686,-0.124044
23,14,8,17.3111,10.9361,-0.169117
24,14,8,16.8007,10.7104,-0.172246
25,14,8,15.9138,10.2939,-0.144142
-25,15,8,10.5563,7.77396,1.48416
-24,15,8,15.459,6.25201,3.82918
-23,15,8,15.8968,8.37395,-1.33619
-22,15,8,17.7962,9.23803,-1.7992
-21,15,8,14.9174,3.53523,0.570183
-20,15,8,12.1634,3.9225,2.78256
-19,15,8,7.85763,-2.72926,1.74104
-18,15,8,1.07539,1.59147,0.683437
-17,15,8,5.7074,6.99829,-0.342444
-16,15,8,12.1013,11.8685,-1.03843
-15,15,8,16.7197,14.9645,-1.03651
-14,15,8,19.7387,16.8833,-0.476127
-13,15,8,20.5729,17.1853,-0.187646
-12,15,8,20.6016,16.8414,0.0492489
-11,15,8,21.2191,17.6826,0.295191
-10,15,8,21.1904,17.599,0.674903
-9,15,8,21.5894,17.7081,1.969
-8,15,8,22.2649,17.7694,2.57302
-7,15,8,21.4522,17.1067,2.41083
-6,15,8,20.7185,16.3502,1.22481
-5,15,8,20.5051,16.3328,2.99684
-4,15,8,17.9705,16.0671,2.6115
-3,15,8,16.2331,15.0079,1.68674
-2,15,8,11.5325,5.36787,0.508193
-1,15,8,10.8213,7.45182,2.78883
0,15,8,11.3405,7.99829,2.94054
1,15,8,12.8726,8.71784,3.17986
2,15,8,16.9446,11.0161,3.20445
3,15,8,19.0362,11.2996,3.18575
4,15,8,21.2441,11.753,3.28542
5,15,8,22.8248,12.139,3.30392
6,15,8,24.1317,12.4191,2.93674
7,15,8,24.4209,12.5184,2.21666
8,15,8,24.3399,12.5286,1.99518
9,15,8,23.9219,13.0243,1.8313
10,15,8,23.2072,13.1811,1.80844
11,15,8,21.9926,12.9626,1.85804
12,15,8,20.3995,12.6224,1.81171
13,15,8,18.6598,12.3327,1.79558
14,15,8,16.9753,11.8769,1.80031
15,15,8,15.6748,10.3609,2.07935
16,15,8,15.3041,9.1378,1.94288
17,15,8,15.7124,8.54068,1.61014
18,15,8,18.0895,9.71791,0.36432
19,15,8,18.6506,10.6936,-0.0487574
20,15,8,18.7178,11.2403,-0.218628
21,15,8,18.5376,11.5923,-0.300205
22,15,8,18.1524,11.6791,-0.365116
23,15,8,17.5255,11.564,-0.406296
24,15,8,16.9971,11.3449,-0.379988
25,15,8,15.974,10.8302,-0.285342
-25,16,8,10.3875,7.28135,3.34516
-24,16,8,17.4797,7.21862,10.9541
-23,16,8,13.7813,9.91872,0.375235
-22,16,8,14.9054,9.60207,-1.43068
-21,16,8,16.8894,9.05569,-2.31737
-20,16,8,16.7623,10.4019,-0.931745
-19,16,8,15.8499,9.72976,2.22578
-18,16,8,6.67742,4.31967,2.0844
-17,16,8,2.95225,2.84466,0.640371
-16,16,8,3.18943,3.69742,0.194979
-15,16,8,6.94686,8.26675,-0.63545
-14,16,8,12.4328,13.0488,-1.07237
-13,16,8,16.7476,16.0106,-1.02879
-12,16,8,19.4451,17.4768,-0.7058
-11,16,8,20.6871,17.8513,-0.452351
-10,16,8,21.4439,17.9079,-0.327644
-9,16,8,22.0292,17.4299,-0.252854
-8,16,8,21.9535,16.8509,-0.0779649
-7,16,8,22.1304,16.836,0.116609
-6,16,8,21.9721,17.063,0.491587
-5,16,8,21.3607,16.8743,0.537097
-4,16,8,19.5881,15.5732,0.776792
-3,16,8,17.3566,14.1126,1.12336
-2,16,8,16.3075,14.2844,1.05178
-1,16,8,15.1687,14.2843,1.53945
0,16,8,1.89653,0.254153,0.593419
1,16,8,7.2346,4.23442,-0.281642
2,16,8,8.45941,4.50435,-0.306265
3,16,8,9.57405,5.49807,0.255055
4,16,8,10.7419,7.56759,0.820198
5,16,8,11.5981,8.76031,1.48383
6,16,8,12.3705,8.86722,1.98664
7,16,8,20.3965,12.2577,2.22361
8,16,8,21.6152,12.5693,2.50437
9,16,8,22.3078,13.8827,2.28732
10,16,8,24.2415,13.7954,1.91405
11,16,8,23.8378,14.2843,1.55703
12,16,8,22.886,14.46,1.3606
13,16,8,21.4396,14.2265,1.45346
14,16,8,19.5404,13.6804,1.43863
15,16,8,17.301,12.4428,1.51641
16,16,8,15.2787,10.5261,1.66158
17,16,8,13.6539,8.38601,1.66421
18,16,8,15.01,8.10643,0.692254
19,16,8,16.5708,9.32163,-0.082813
20,16,8,17.533,10.5537,-0.561019
21,16,8,17.8746,11.4091,-0.772921
22,16,8,17.8228,11.7663,-0.834512
23,16,8,17.4352,11.8612,-0.8164
24,16,8,17.0361,11.8012,-0.72751
25,16,8,16.0172,11.3625,-0.526478
-25,17,8,12.2791,13.9646,0.99132
-24,17,8,15.076,9.66317,12.1245
-23,17,8,10.8326,7.8769,6.56747
-22,17,8,11.5217,9.94568,0.109943
-21,17,8,14.6158,9.81882,-1.76231
-20,17,8,3.75816,10.4591,-2.50695
-19,17,8,-4.5974,-0.724415,2.80371
-18,17,8,-1.74963,-0.722359,1.09919
-17,17,8,8.78114,5.01549,1.12657
-16,17,8,3.46392,2.5855,0.556144
-15,17,8,3.36316,3.98124,0.27323
-14,17,8,7.3526,8.8155,-0.252572
-13,17,8,12.7188,13.5381,-0.863804
-12,17,8,16.7488,16.2645,-0.947975
-11,17,8,19.388,17.5289,-0.696869
-10,17,8,20.7517,17.8234,-0.450601
-9,17,8,15.837,12.6726,-2.31279
-8,17,8,1.83908,3.03808,1.59959
